customer_id,gender,location_type,cust_longitude,cust_latitude,akeed_order_id,item_count,grand_total,payment_mode,promo_code,vendor_discount_amount,promo_code_discount_percentage,is_favorite,is_rated,vendor_rating_x,vendor_id,LOCATION_NUMBER,LOCATION_TYPE,CID X LOC_NUM X VENDOR,latitude,longitude,vendor_category_en,delivery_charge,serving_distance,is_open,prepration_time,rank,primary_tags,vendor_rating_y,vendor_tag_name
4479,male,Other,0.5465354727636518,0.7316128625961338,258167.0,4.0,14.7,1,0,0.0,0.0,No,No,0.0,79,2,Home,IU5G2MV X 2 X 79,0.6346538461538463,0.5272545454546894,Restaurants,0.0,15.0,1.0,15,1,323,4.7,"Burgers,Desserts,Free Delivery,Pasta,Sandwiches"
4481,male,Work,0.5236245454545462,0.5341249999999963,231411.0,2.0,0.0,5,1,0.0,0.0,No,No,0.0,115,1,Work,IUJSSHG X 1 X 115,0.5788653846154262,0.528270454545456,Sweets & Bakes,0.0,15.0,1.0,13,1,138,4.8,"Desserts,Free Delivery,Healthy Food,Sweets"
4482,male,Home,0.1558960835504671,-0.7009521841683808,255217.0,2.0,10.1,1,0,0.0,0.0,No,Yes,5.0,386,0,Home,IUNZ8EA X 0 X 386,-1.002136538459656,0.0786093181818521,Sweets & Bakes,0.0,15.0,1.0,15,0,1348,4.5,Churros
4483,male,Other,0.1490847189545303,-0.9585907665577292,257346.0,1.0,8.7,4,0,0.0,0.0,No,No,0.0,289,1,Home,IUYSJSO X 1 X 289,-1.0073846153846229,0.0792204545453472,Restaurants,0.7,15.0,1.0,15,1,8,4.5,"American,Burgers,Fries,Mojitos "
4485,male,Other,-0.0639440829863541,-0.0451366407500015,253836.0,1.0,4.1,1,0,0.0,0.0,No,No,0.0,86,1,Work,IVFBBCM X 1 X 86,-0.4981346153846108,0.0580172727272977,Sweets & Bakes,0.0,15.0,1.0,13,1,336,4.5,"Cakes,Crepes,Desserts,Donuts,Fresh Juices,Ice creams,Milkshakes,Pancakes,Waffles"
4486,male,Other,0.6184215569136339,-0.1351935807500765,296123.0,4.0,24.7,1,0,0.0,0.0,No,Yes,5.0,90,3,Home,IVFSYN5 X 3 X 90,-0.6010961538461602,0.0959977272724904,Restaurants,0.0,15.0,1.0,14,0,90,4.4,"American,Burgers,Desserts,Mojitos ,Pasta"
4487,male,Other,-0.002873342793192,-0.1101601834615076,374857.0,2.0,7.9,1,0,0.0,0.0,No,Yes,5.0,459,0,Other,IVN9CEJ X 0 X 459,-0.9960634615385074,-0.0622829545455261,Restaurants,0.0,10.0,1.0,15,1,8,4.2,"Burgers,Free Delivery,Milkshakes,Mojitos "
4488,male,Home,0.4388768826888093,0.1117732847152424,412637.0,3.0,26.9,1,0,0.0,0.0,No,Yes,5.0,676,1,Home,IVRFSLY X 1 X 676,-0.1161730769230728,0.5707072727273654,Restaurants,0.7,14.0,1.0,10,1,2072,4.4,"Biryani,Desserts,Indian,Kebabs,Rice"
4489,female,Work,0.1500809775157377,-1.112034730775531,331021.0,4.0,24.3,1,0,0.0,0.0,No,Yes,2.0,843,1,Work,IW2K0WO X 1 X 843,-1.269317307692352,0.082343181818184,Restaurants,0.0,5.0,1.0,10,0,2396,4.3,"American,Breakfast,Burgers,Cafe,Desserts,Free Delivery,Fries,Ice creams,Kids meal,Salads"
4490,male,Home,-0.1495849090838297,-1.475770961556329,370506.0,3.0,14.2,1,0,0.0,0.0,No,Yes,1.0,849,1,Home,IW70NTJ X 1 X 849,-1.5880596153847006,-0.0664411363635964,Restaurants,0.0,10.0,1.0,10,0,2396,4.1,"American,Breakfast,Burgers,Cafe,Desserts,Free Delivery,Fries,Ice creams,Kids meal,Salads"
4491,male,Work,-0.0078456936250052,0.0680030944231196,254153.0,1.0,14.4,1,0,0.0,0.0,No,No,0.0,84,0,Work,IW97T4G X 0 X 84,-1.004923076923082,0.0787363636363481,Restaurants,0.0,15.0,1.0,14,1,90,4.3,"Burgers,Fries,Kids meal,Shawarma"
4492,male,Other,-0.0081156818181973,0.0664230769231043,290783.0,3.0,12.2,1,0,0.0,0.0,No,Yes,5.0,537,1,Home,IWLWRZI X 1 X 537,-0.5237192307691679,0.0526545454545903,Restaurants,0.0,15.0,1.0,20,1,8,4.4,"American,Burgers,Desserts,Free Delivery,Fries,Hot Dogs,Kids meal"
4493,male,Work,-0.004025504206805,-0.0247233495384966,248220.0,1.0,8.7,1,0,0.0,0.0,No,No,0.0,289,4,Work,IWOFQNP X 4 X 289,-1.0073846153846229,0.0792204545453472,Restaurants,0.7,15.0,1.0,15,1,8,4.5,"American,Burgers,Fries,Mojitos "
4494,male,Other,0.1587912988933619,-0.6826882544182008,358557.0,3.0,14.7,1,0,0.0,0.0,No,Yes,5.0,459,0,Other,IWOY56Q X 0 X 459,-0.9960634615385074,-0.0622829545455261,Restaurants,0.0,10.0,1.0,15,1,8,4.2,"Burgers,Free Delivery,Milkshakes,Mojitos "
4495,male,Other,0.750428452399991,-0.8254585703653351,289300.0,6.0,35.6,2,0,0.0,0.0,No,Yes,3.0,33,0,Other,IWS3BU3 X 0 X 33,-0.4946538461538846,0.7433181818182409,Restaurants,0.7,6.0,1.0,17,1,51,4.6,"Desserts,Mexican"
4496,male,Home,-0.0113523996681731,0.4309213233846116,310510.0,4.0,10.9,1,0,0.0,0.0,No,Yes,5.0,225,0,Home,IX2MYC9 X 0 X 225,-0.815323318553912,0.0914912908724802,Restaurants,0.0,15.0,1.0,10,1,346,4.2,"Breakfast,Free Delivery,Fresh Juices,Fries,Karak,Mojitos ,Rolls"
4497,female,Work,0.5588976368307896,0.591174176820125,269760.0,2.0,5.2,1,0,0.0,0.0,No,Yes,5.0,79,1,Work,IX6CANF X 1 X 79,0.6346538461538463,0.5272545454546894,Restaurants,0.0,15.0,1.0,15,1,323,4.7,"Burgers,Desserts,Free Delivery,Pasta,Sandwiches"
4498,male,Home,-0.0030602033840956,-0.1146108109999497,233676.0,2.0,6.5,1,0,0.0,0.0,No,No,0.0,459,0,Home,IXD24MI X 0 X 459,-0.9960634615385074,-0.0622829545455261,Restaurants,0.0,10.0,1.0,15,1,8,4.2,"Burgers,Free Delivery,Milkshakes,Mojitos "
4500,male,Other,-0.0074970875068106,-0.1144846518653917,354301.0,2.0,8.3,1,1,0.0,0.0,No,Yes,5.0,299,0,Work,IXE4J4H X 0 X 299,-0.8188096153846912,0.1351238636363022,Restaurants,0.7,15.0,1.0,15,1,1065,4.2,"Combos,Fries,Mojitos ,Pasta,Sandwiches"
4502,male,Other,0.0617428469090926,-1.0102660823269385,259796.0,1.0,25.0,1,0,0.0,0.0,No,No,0.0,105,1,Other,IXHADGY X 1 X 105,-0.9677692307692346,0.0808386363635615,Restaurants,0.0,15.0,1.0,12,1,134,4.5,"American,Burgers,Free Delivery,Hot Dogs,Pasta"
4503,male,Home,0.5979443181818019,0.1487249999999874,262380.0,6.0,25.3,1,0,0.0,0.0,No,Yes,5.0,79,3,Home,IXXPUTC X 3 X 79,0.6346538461538463,0.5272545454546894,Restaurants,0.0,15.0,1.0,15,1,323,4.7,"Burgers,Desserts,Free Delivery,Pasta,Sandwiches"
4504,male,Home,0.4743158519268021,0.336729642339331,325990.0,3.0,12.2,1,0,0.0,0.0,No,Yes,5.0,578,2,Home,IY4FMQT X 2 X 578,0.5535730769231084,0.5313611363638088,Restaurants,0.7,15.0,0.0,10,1,134,4.3,"Fresh Juices,Sandwiches,Shawarma"
4505,male,Other,0.4982714727545417,0.3926933835576839,227152.0,3.0,16.3,1,0,0.0,0.0,No,No,0.0,78,1,Work,IY64U5B X 1 X 78,-0.5554038461538193,0.1963363636363634,Restaurants,0.7,15.0,0.0,17,1,0,4.4,"Pizzas,Italian,Breakfast,Soups,Pasta,Salads,Desserts"
4506,male,Other,0.6311249034658963,-0.2132683834614922,239626.0,1.0,5.7,1,0,0.0,0.0,No,No,0.0,106,3,Home,IYTLA8B X 3 X 106,0.6186153846153633,0.5271931818182224,Restaurants,0.0,15.0,1.0,10,1,32,4.5,"American,Burgers,Free Delivery,Hot Dogs,Pasta"
4507,male,Other,-0.1438788435113678,-1.041802002115446,250231.0,3.0,9.8,1,0,0.0,0.0,No,No,0.0,44,0,Home,IZ0ZUXA X 0 X 44,-0.9365557692307772,0.0819329545453459,Restaurants,0.7,15.0,1.0,14,1,8,4.3,"American,Burgers,Fries,Sandwiches"
4508,male,Home,0.2848881774604562,0.1307429111236603,339931.0,1.0,5.3,1,0,0.0,0.0,No,Yes,1.0,843,1,Home,IZHFX34 X 1 X 843,-1.269317307692352,0.082343181818184,Restaurants,0.0,5.0,1.0,10,0,2396,4.3,"American,Breakfast,Burgers,Cafe,Desserts,Free Delivery,Fries,Ice creams,Kids meal,Salads"
4509,male,Home,0.0001538754864295,0.0295439255382738,296499.0,1.0,37.2,1,0,0.0,0.0,No,Yes,5.0,148,1,Home,IZHGJ2L X 1 X 148,-0.4828653846153978,0.0759886363636465,Restaurants,0.7,15.0,1.0,16,1,134,4.1,"Breakfast,Burgers,Grills,Pizza,Sandwiches,Shawarma"
4510,male,Home,0.5797049090909016,0.041777499999964,230872.0,1.0,4.3,1,0,0.0,0.0,No,No,0.0,79,0,Home,IZJ4LJT X 0 X 79,0.6346538461538463,0.5272545454546894,Restaurants,0.0,15.0,1.0,15,1,323,4.7,"Burgers,Desserts,Free Delivery,Pasta,Sandwiches"
4511,male,Other,0.7416970391165287,-0.6075061056953985,268003.0,3.0,12.2,3,0,0.0,0.0,No,No,0.0,157,5,Other,IZK01RA X 5 X 157,0.0558846153846044,0.5339954545452126,Restaurants,0.7,15.0,1.0,15,1,297,4.3,"Biryani,Desserts,Indian,Rice,Thali,Vegetarian"
4512,male,Other,0.6877473003484821,-0.471354958449414,260464.0,1.0,12.2,1,0,0.0,0.0,No,No,0.0,303,1,Home,IZMDXXS X 1 X 303,0.0057480769230212,0.482280909090949,Restaurants,0.7,15.0,1.0,15,1,1088,4.7,"Coffee,Fresh Juices,Hot Chocolate,Sandwiches,Smoothies"
4513,male,Other,0.1270414116707683,-0.9367503305724476,370388.0,3.0,17.4,1,0,0.0,0.0,No,Yes,5.0,84,4,Other,IZNQ8HQ X 4 X 84,-1.004923076923082,0.0787363636363481,Restaurants,0.0,15.0,1.0,14,1,90,4.3,"Burgers,Fries,Kids meal,Shawarma"
4514,male,Home,-0.0001539689573413,0.2599237994079729,267898.0,2.0,19.0,1,0,0.0,0.0,No,No,0.0,386,1,Other,IZYQ28O X 1 X 386,-1.002136538459656,0.0786093181818521,Sweets & Bakes,0.0,15.0,1.0,15,0,1348,4.5,Churros
4515,male,Home,0.179335663106335,-0.2026676149001349,240232.0,3.0,20.4,1,0,0.0,0.0,No,No,0.0,237,0,Home,J00222X X 0 X 237,-0.9434192307692368,0.0817022727270359,Restaurants,0.7,15.0,0.0,15,1,0,4.6,"American,Burgers,Desserts,Donuts,Fries,Pasta,Salads,Sandwiches"
4516,male,Other,0.0982854545454522,-0.4774038461538474,265705.0,2.0,10.9,1,0,0.0,0.0,No,Yes,5.0,237,1,Other,J05KG56 X 1 X 237,-0.9434192307692368,0.0817022727270359,Restaurants,0.7,15.0,0.0,15,1,0,4.6,"American,Burgers,Desserts,Donuts,Fries,Pasta,Salads,Sandwiches"
4517,male,Home,-0.0106350316413413,0.4294655842221661,320316.0,1.0,5.2,1,0,0.0,0.0,No,Yes,5.0,419,0,Other,J09MRGI X 0 X 419,-0.4764000000000215,0.0397399999997592,Restaurants,0.7,15.0,1.0,15,1,0,4.2,"Arabic,Kushari,Sandwiches"
4518,female,Other,0.5993498402818175,-0.011950725057689,252256.0,1.0,5.7,1,0,0.0,0.0,No,Yes,5.0,191,1,Other,J0C220F X 1 X 191,-0.0600477365346404,0.6526298522949375,Restaurants,0.7,8.0,1.0,11,1,701,4.5,"Fresh Juices,Milkshakes,Mojitos ,Sandwiches,Shawarma"
4519,male,Home,0.5224828394977163,0.6963245661731183,299861.0,1.0,9.8,1,0,0.0,0.0,No,Yes,4.0,113,0,Home,J0C7HDB X 0 X 113,0.6301346153846158,0.5270522727271684,Restaurants,0.0,15.0,1.0,10,1,462,4.7,"Arabic,Desserts,Free Delivery,Indian"
4521,female,Other,0.5638898222840955,0.6404975453653481,315916.0,1.0,10.1,1,0,0.0,0.0,No,Yes,3.0,201,3,Home,J0KENW4 X 3 X 201,0.0156230769230266,0.5316281818181806,Restaurants,0.7,15.0,1.0,12,1,0,4.0,"Biryani,Desserts,Indian,Soups"
4522,male,Home,0.5144732723968715,0.4708349708390422,374958.0,2.0,13.0,3,0,0.0,0.0,No,Yes,5.0,4,2,Home,J0NOO8X X 2 X 4,-0.588596153846155,0.7544340909088447,Restaurants,0.0,6.0,1.0,15,1,4,4.4,"Arabic,Breakfast,Burgers,Desserts,Free Delivery,Grills,Lebanese,Salads,Sandwiches,Shawarma"
4523,female,Other,-0.1294844489204559,-0.7223902815384521,260815.0,3.0,19.0,1,0,0.0,0.0,No,No,0.0,67,2,Home,J0RVKI2 X 2 X 67,-0.1810384615385233,0.4905181818181887,Restaurants,0.0,15.0,1.0,15,1,129,4.3,"Breakfast,Desserts,Grills,Milkshakes,Salads,Sandwiches,Soups"
4524,male,Other,0.0897226323477283,-1.0947219688654315,231097.0,2.0,15.5,1,0,0.0,0.0,No,No,0.0,237,0,Home,J155GH8 X 0 X 237,-0.9434192307692368,0.0817022727270359,Restaurants,0.7,15.0,0.0,15,1,0,4.6,"American,Burgers,Desserts,Donuts,Fries,Pasta,Salads,Sandwiches"
4525,male,Other,-0.1355116928176779,-1.6732225933709464,295280.0,5.0,23.9,1,0,0.0,0.0,No,Yes,4.0,681,3,Other,J1OWR87 X 3 X 681,-0.5953249999999973,0.0956388636363093,Restaurants,0.7,15.0,1.0,10,1,2072,4.4,"Biryani,Desserts,Indian,Kebabs,Rice"
4526,female,Other,-0.0077901437954447,-0.1135641447884019,396770.0,1.0,7.3,1,0,0.0,0.0,No,Yes,5.0,160,1,Work,J1PGG81 X 1 X 160,-0.9339807692308154,0.0813647727272905,Restaurants,0.7,15.0,1.0,14,1,24,4.3,"American,Burgers,Kids meal,Sandwiches"
4527,female,Other,0.5077512636780727,0.2207387685233558,233088.0,6.0,26.4,1,0,0.0,0.0,No,No,0.0,537,3,Home,J1RDTU4 X 3 X 537,-0.5237192307691679,0.0526545454545903,Restaurants,0.0,15.0,1.0,20,1,8,4.4,"American,Burgers,Desserts,Free Delivery,Fries,Hot Dogs,Kids meal"
4528,female,Home,0.4549932791427956,0.0423544018369665,382626.0,1.0,5.3,1,0,0.0,0.0,No,Yes,5.0,856,1,Home,J2H61TC X 1 X 856,0.2514692307692175,0.4836324999999767,Restaurants,0.0,7.0,1.0,10,1,2396,4.3,"American,Breakfast,Burgers,Cafe,Desserts,Free Delivery,Fries,Ice creams,Kids meal,Salads"
4529,male,Other,0.0018546398386185,0.0178030156730868,345498.0,3.0,17.7,1,0,0.0,0.0,No,Yes,5.0,84,1,Other,J2HEYBR X 1 X 84,-1.004923076923082,0.0787363636363481,Restaurants,0.0,15.0,1.0,14,1,90,4.3,"Burgers,Fries,Kids meal,Shawarma"
4530,male,Home,0.58082870885274,0.1534251792906153,387056.0,1.0,6.8,2,0,0.0,0.0,No,Yes,1.0,401,1,Home,J2J9WK2 X 1 X 401,0.0019038461538219,0.5471545454545724,Sweets & Bakes,0.7,15.0,1.0,13,1,1256,4.5,"Frozen yoghurt,Smoothies"
4531,male,Other,0.1329140778292277,-0.3136970723479735,243290.0,1.0,32.3,1,0,0.0,0.0,No,No,0.0,189,1,Work,J2M37MC X 1 X 189,-0.8568561198788782,0.087738003241582,Restaurants,0.7,15.0,1.0,10,1,701,4.3,"Sandwiches,Shawarma,Fresh Juices,Mojitos,Milkshakes"
4532,male,Other,0.1106873692954647,-0.1855254818269072,254622.0,2.0,26.4,1,0,0.0,0.0,No,No,0.0,225,1,Home,J2P4H5C X 1 X 225,-0.815323318553912,0.0914912908724802,Restaurants,0.0,15.0,1.0,10,1,346,4.2,"Breakfast,Free Delivery,Fresh Juices,Fries,Karak,Mojitos ,Rolls"
4533,male,Other,0.422612275954524,0.8552668492500015,230675.0,2.0,10.6,1,0,0.0,0.0,No,No,0.0,79,1,Home,J302F4A X 1 X 79,0.6346538461538463,0.5272545454546894,Restaurants,0.0,15.0,1.0,15,1,323,4.7,"Burgers,Desserts,Free Delivery,Pasta,Sandwiches"
4534,male,Home,0.6598345275022832,-0.442100622903878,254148.0,3.0,14.1,1,0,0.0,0.0,No,No,0.0,159,1,Home,J3CO5UH X 1 X 159,-0.5998653846153555,0.7562443181818139,Restaurants,0.0,6.0,1.0,13,1,35,4.5,"American,Burgers,Sandwiches"
4535,male,Other,0.6850156710272777,-0.2138554285192537,414094.0,5.0,20.4,2,0,0.0,0.0,No,Yes,5.0,676,3,Work,J3D5V9K X 3 X 676,-0.1161730769230728,0.5707072727273654,Restaurants,0.7,14.0,1.0,10,1,2072,4.4,"Biryani,Desserts,Indian,Kebabs,Rice"
4536,male,Other,0.5586268030068159,0.31149399084613,268792.0,1.0,11.1,2,0,0.0,0.0,No,No,0.0,110,1,Home,J3GA4ZN X 1 X 110,0.0167923076922569,0.5479409090910177,Restaurants,0.7,15.0,1.0,18,1,46,4.6,"Asian,Dimsum,Grills,Japanese,Rice,Soups"
4537,male,Other,-0.0012203525545408,-0.1173193702499985,286198.0,1.0,6.3,1,0,0.0,0.0,No,Yes,5.0,537,0,Home,J3MLTR3 X 0 X 537,-0.5237192307691679,0.0526545454545903,Restaurants,0.0,15.0,1.0,20,1,8,4.4,"American,Burgers,Desserts,Free Delivery,Fries,Hot Dogs,Kids meal"
4538,female,Home,0.1433938254137802,-0.3040763278131287,323018.0,1.0,10.7,1,0,0.0,0.0,No,Yes,5.0,846,0,Home,J3NR35X X 0 X 846,-0.44182307692315,0.0994793181817988,Restaurants,0.0,6.0,1.0,10,1,2396,4.1,"American,Breakfast,Burgers,Cafe,Desserts,Free Delivery,Fries,Ice creams,Kids meal,Salads"
4539,male,Home,0.5030979545454684,-0.1185069230769459,262216.0,5.0,58.5,3,0,0.0,0.0,No,Yes,4.0,110,2,Home,J3VF92A X 2 X 110,0.0167923076922569,0.5479409090910177,Restaurants,0.7,15.0,1.0,18,1,46,4.6,"Asian,Dimsum,Grills,Japanese,Rice,Soups"
4540,female,Other,0.6385008967454715,-0.0884616666922972,331092.0,3.0,11.2,1,1,0.0,0.0,No,Yes,5.0,104,1,Work,J3W8CE1 X 1 X 104,-0.0324423076923163,0.6556363636363828,Restaurants,0.0,2.0,1.0,10,1,134,4.5,"American,Burgers,Free Delivery,Hot Dogs,Pasta"
4541,male,Other,-0.0565123782886415,-0.0730077863846213,248902.0,1.0,3.5,1,1,0.0,0.0,No,No,0.0,160,3,Home,J41AG8R X 3 X 160,-0.9339807692308154,0.0813647727272905,Restaurants,0.7,15.0,1.0,14,1,24,4.3,"American,Burgers,Kids meal,Sandwiches"
4542,male,Home,0.0886912402272671,-0.7133494022692233,243843.0,3.0,8.2,1,0,0.0,0.0,No,Yes,5.0,105,0,Home,J42O2XT X 0 X 105,-0.9677692307692346,0.0808386363635615,Restaurants,0.0,15.0,1.0,12,1,134,4.5,"American,Burgers,Free Delivery,Hot Dogs,Pasta"
4543,female,Work,0.6357136056180644,0.0163293223825425,336419.0,1.0,7.4,1,0,0.0,0.0,No,Yes,5.0,858,0,Work,J453MY4 X 0 X 858,0.0198173076922852,0.5870874999998449,Restaurants,0.0,3.0,1.0,10,1,2396,4.2,"American,Breakfast,Burgers,Cafe,Desserts,Free Delivery,Fries,Ice creams,Kids meal,Salads"
4544,male,Home,0.119714745988618,-0.8989234404038231,284549.0,3.0,8.7,4,0,0.0,0.0,No,Yes,1.0,154,2,Home,J499IB9 X 2 X 154,-0.8720192307692582,0.0994340909090921,Restaurants,0.7,15.0,1.0,15,1,0,4.5,"American,Burgers,Mishkak,Salads,Sandwiches"
4545,male,Other,-0.0176539798500096,-0.0344111386730937,250560.0,2.0,9.5,1,0,0.0,0.0,No,No,0.0,105,1,Home,J4MG3GW X 1 X 105,-0.9677692307692346,0.0808386363635615,Restaurants,0.0,15.0,1.0,12,1,134,4.5,"American,Burgers,Free Delivery,Hot Dogs,Pasta"
4546,female,Home,-0.1211894127456154,-0.3788622671011658,241811.0,8.0,29.1,1,0,0.0,0.0,No,No,0.0,28,0,Home,J4PQLAB X 0 X 28,0.4806019230769256,0.5528504545454149,Restaurants,0.7,15.0,1.0,10,1,32,4.4,Burgers
4547,male,Other,0.6237446117130347,-0.3856504575134042,310525.0,1.0,10.1,1,0,0.0,0.0,No,Yes,4.0,113,2,Home,J4VD9AT X 2 X 113,0.6301346153846158,0.5270522727271684,Restaurants,0.0,15.0,1.0,10,1,462,4.7,"Arabic,Desserts,Free Delivery,Indian"
4548,male,Home,0.577569560178229,0.4155892891333939,278155.0,5.0,3.0,1,1,0.0,0.0,No,Yes,5.0,104,0,Home,J4YTJHK X 0 X 104,-0.0324423076923163,0.6556363636363828,Restaurants,0.0,2.0,1.0,10,1,134,4.5,"American,Burgers,Free Delivery,Hot Dogs,Pasta"
4549,male,Other,0.090694454968182,-0.2392086953269339,243741.0,1.0,25.3,1,0,0.0,0.0,No,No,0.0,84,0,Other,J53QMNJ X 0 X 84,-1.004923076923082,0.0787363636363481,Restaurants,0.0,15.0,1.0,14,1,90,4.3,"Burgers,Fries,Kids meal,Shawarma"
4550,male,Other,0.0219372639824624,-0.020035810941557,388241.0,2.0,6.5,1,0,0.0,0.0,No,Yes,5.0,84,0,Other,J55WOVJ X 0 X 84,-1.004923076923082,0.0787363636363481,Restaurants,0.0,15.0,1.0,14,1,90,4.3,"Burgers,Fries,Kids meal,Shawarma"
4551,male,Other,0.0012911285954557,0.0834977523269329,269870.0,2.0,15.2,1,0,0.0,0.0,No,Yes,5.0,113,1,Other,J56IAG9 X 1 X 113,0.6301346153846158,0.5270522727271684,Restaurants,0.0,15.0,1.0,10,1,462,4.7,"Arabic,Desserts,Free Delivery,Indian"
4552,male,Home,0.5319947425500093,-0.1505668294038517,237297.0,2.0,7.6,1,0,0.0,0.0,No,No,0.0,106,2,Home,J5CJIHE X 2 X 106,0.6186153846153633,0.5271931818182224,Restaurants,0.0,15.0,1.0,10,1,32,4.5,"American,Burgers,Free Delivery,Hot Dogs,Pasta"
4553,female,Other,0.5407927259795379,0.1948560625192601,250819.0,2.0,6.0,4,0,0.0,0.0,No,No,0.0,76,0,Other,J5IPYQ5 X 0 X 76,0.2563346153846161,0.5766695454543093,Restaurants,0.7,15.0,1.0,15,1,24,4.6,"Sandwiches,Breakfast,Burgers,Mojitos"
4554,female,Home,0.533311496404067,0.5268425705775611,346895.0,1.0,15.5,1,0,0.0,0.0,No,Yes,5.0,578,0,Home,J5L2CVQ X 0 X 578,0.5535730769231084,0.5313611363638088,Restaurants,0.7,15.0,0.0,10,1,134,4.3,"Fresh Juices,Sandwiches,Shawarma"
4555,male,Other,0.1540877157431622,-0.9094670896345816,391847.0,4.0,27.7,1,0,0.0,0.0,No,Yes,5.0,310,2,Home,J64UCC5 X 2 X 310,-0.0168288461538807,0.5145802272725669,Restaurants,0.7,15.0,1.0,13,1,1147,4.8,"Bagels,Desserts,Salads"
4556,female,Home,0.4890481897375787,-0.1509598790260344,374056.0,1.0,3.5,1,0,0.0,0.0,Yes,Yes,5.0,547,0,Home,J683XKK X 0 X 547,0.0490192307691995,0.6053684090909168,Restaurants,0.7,10.0,1.0,10,1,28,4.4,"Fresh Juices,Lebanese,Sandwiches,Shawarma"
4557,male,Other,-0.0965174711340958,-1.0785735725192298,261185.0,2.0,12.0,1,0,0.0,0.0,No,Yes,5.0,386,0,Other,J685VXA X 0 X 386,-1.002136538459656,0.0786093181818521,Sweets & Bakes,0.0,15.0,1.0,15,0,1348,4.5,Churros
4558,female,Work,0.5418549417090864,0.8695564225576686,249020.0,2.0,4.3,1,0,0.0,0.0,No,No,0.0,79,4,Work,J6A7BXZ X 4 X 79,0.6346538461538463,0.5272545454546894,Restaurants,0.0,15.0,1.0,15,1,323,4.7,"Burgers,Desserts,Free Delivery,Pasta,Sandwiches"
4559,male,Home,0.547155223099987,0.6860908481538583,244064.0,6.0,14.1,1,0,0.0,0.0,No,No,0.0,79,0,Home,J6CHJ6H X 0 X 79,0.6346538461538463,0.5272545454546894,Restaurants,0.0,15.0,1.0,15,1,323,4.7,"Burgers,Desserts,Free Delivery,Pasta,Sandwiches"
4560,female,Other,0.1643195451545482,-0.6321405143653448,231812.0,2.0,14.1,4,0,0.0,0.0,No,No,0.0,83,1,Home,J6GPA0O X 1 X 83,-0.927944230769241,0.1458995454543045,Restaurants,0.7,15.0,1.0,15,1,0,4.2,"Breakfast,Desserts,Salads,Arabic"
4561,male,Home,0.5199659090909002,0.706613461538421,247517.0,5.0,13.9,4,0,0.0,0.0,No,No,0.0,419,1,Home,J756DT9 X 1 X 419,-0.4764000000000215,0.0397399999997592,Restaurants,0.7,15.0,1.0,15,1,0,4.2,"Arabic,Kushari,Sandwiches"
4562,male,Work,0.6108425253637731,0.167842644642861,262478.0,1.0,7.6,1,0,0.0,0.0,No,Yes,4.0,113,0,Work,J7BKW6D X 0 X 113,0.6301346153846158,0.5270522727271684,Restaurants,0.0,15.0,1.0,10,1,462,4.7,"Arabic,Desserts,Free Delivery,Indian"
4563,male,Home,-0.0027422883204635,-0.0416652145192216,239493.0,2.0,11.7,1,0,0.0,0.0,No,No,0.0,419,1,Home,J7CN14L X 1 X 419,-0.4764000000000215,0.0397399999997592,Restaurants,0.7,15.0,1.0,15,1,0,4.2,"Arabic,Kushari,Sandwiches"
4564,male,Work,0.5947462747042821,-0.1025928147046546,291346.0,4.0,16.3,1,0,0.0,0.0,No,Yes,5.0,79,0,Work,J7F23LL X 0 X 79,0.6346538461538463,0.5272545454546894,Restaurants,0.0,15.0,1.0,15,1,323,4.7,"Burgers,Desserts,Free Delivery,Pasta,Sandwiches"
4565,female,Work,-0.0710595358501823,-1.24163113868614,340395.0,1.0,7.4,1,0,0.0,0.0,No,Yes,3.0,849,0,Work,J7HJ504 X 0 X 849,-1.5880596153847006,-0.0664411363635964,Restaurants,0.0,10.0,1.0,10,0,2396,4.1,"American,Breakfast,Burgers,Cafe,Desserts,Free Delivery,Fries,Ice creams,Kids meal,Salads"
4566,male,Home,0.0557118527181708,0.7387672959478694,314589.0,1.0,7.0,1,0,0.0,0.0,No,Yes,3.0,300,3,Home,J7OGNXA X 3 X 300,-0.80705769230776,0.0913681818178771,Restaurants,0.7,15.0,1.0,15,1,1088,4.4,"Coffee,Fresh Juices,Hot Chocolate,Sandwiches,Smoothies"
4567,male,Work,0.6427185640264488,-0.4340094609766151,410436.0,3.0,8.8,2,0,0.0,0.0,No,Yes,5.0,20,3,Work,J7QM9B3 X 3 X 20,-0.4075269230769128,0.6436806818179458,Restaurants,0.0,8.0,1.0,19,0,71,4.5,"Breakfast,Desserts,Free Delivery,Indian"
4568,male,Other,-78.54045111363678,-0.4269521153845916,240491.0,3.0,30.0,1,0,0.0,0.0,No,No,0.0,250,1,Work,J7UYUK0 X 1 X 250,-0.5115842210827595,0.7583079432920903,Restaurants,0.7,5.0,1.0,15,1,47,4.5,"American,Breakfast,Rolls,Salads,Sandwiches"
4569,male,Other,-0.3041968386281675,-0.9471105054842548,257551.0,4.0,13.3,1,0,0.0,0.0,No,No,0.0,195,3,Other,J7WN5A7 X 3 X 195,-0.7044673076923292,0.0569547727272672,Restaurants,0.7,15.0,1.0,15,1,0,4.2,"Burgers,Fries,Grills,Mishkak,Mojitos ,Sandwiches,Sweets"
